x_cate,p_exposure
0.00732914871179968,0.7082908749580383
0.0006682815200257104,0.012440670281648636
0.005263839176835989,0.07132511585950851
0.03346284433373595,0.1846579760313034
0.017042291811181838,0.18185801804065704
0.0016826857748119392,0.13276568055152893
0.001416486824209177,0.014161710627377033
0.000493052527874523,0.030923373997211456
0.0004945503891069149,0.04366346448659897
0.0007342215664805638,0.01463970448821783
0.00044223334065083934,0.0085599971935153
0.0004422303289158018,0.009267890825867653
0.0007339720746645413,0.0870569497346878
0.008771471276109829,0.09033064544200897
0.002014134747644379,0.35423579812049866
0.0004992720425076351,0.012643163092434406
0.001774482944011304,0.02229311130940914
0.01301275735356619,0.17576844990253448
0.0005078613590103867,0.011389588937163353
0.0008529115264865758,0.013974055647850037
0.00385144839223944,0.043354474008083344
0.0006432810997821217,0.01325936894863844
0.007447220873834281,0.8312663435935974
0.005623254439634248,0.3661663830280304
0.02861654437579761,0.14754463732242584
0.007949614822259494,0.16775231063365936
0.0014717275626632254,0.40506410598754883
0.0006888988662181379,0.01111865695565939
0.00616214094165096,0.08914653956890106
0.0006994600474539024,0.05037429556250572
0.005124327189138521,0.7575048804283142
0.006164789882184471,0.09865738451480865
0.0004983212942790911,0.020321115851402283
0.0014912079768830083,0.31032246351242065
0.0005226065715507274,0.040033623576164246
0.0031404156146339294,0.056611280888319016
0.001787449869524252,0.034165773540735245
0.00043204408074763744,0.0114749725908041
0.0019930463744875383,0.45083555579185486
0.00043203797928713014,0.00915574748069048
0.0013591296112984484,0.08629008382558823
0.0014164889595714768,0.014161710627377033
0.0004977758545024436,0.013220122084021568
0.31222916192465217,0.9058648943901062
0.007024935085699227,0.0958217903971672
0.0006890758616828177,0.01544247753918171
0.001572941270171169,0.07070976495742798
0.0005026301664416496,0.023318709805607796
0.002729900597499101,0.2081427276134491
0.00043365038260093064,0.009292740374803543
0.00452279890339242,0.077011339366436
0.00044223037943908085,0.009267890825867653
0.006889087604647087,0.157290518283844
0.00045686740506603997,0.02633661963045597
0.0014912147811823435,0.30897921323776245
0.0016659895677469331,0.44479531049728394
0.000688909395683208,0.017476849257946014
0.0004997546727528651,0.015339398756623268
0.018285615905477174,0.21891707181930542
0.0006682502504888597,0.08571021258831024
0.06676168587082348,0.9243899583816528
0.05399796328301689,0.8751224875450134
0.0004997536808302977,0.014838269911706448
0.0006791375152586215,0.01726354844868183
0.0008605135912513702,0.013909191824495792
0.0004336307448952007,0.014049273915588856
0.0006877520702661705,0.05775899812579155
0.0004336429930971243,0.014192125760018826
0.00043364283095569225,0.014192125760018826
0.03942881443882565,0.5715290307998657
0.0006888960969882117,0.014277356676757336
0.0004992671553398325,0.0157784353941679
0.0005933968432533565,0.01029206532984972
0.00045404816187428646,0.009828644804656506
0.0006960009570872571,0.12375373393297195
0.0007518834324906951,0.012020226567983627
0.0023083589401889618,0.045767538249492645
0.0004977596343197807,0.012404312379658222
0.0010247320913385008,0.0315714031457901
0.30668896304387183,0.3916435241699219
0.08338837639392692,0.1839655637741089
0.023275163692040135,0.28869011998176575
0.0004320289067399869,0.007468769326806068
0.0004336396906069401,0.028772898018360138
0.002363171049448126,0.09992993623018265
0.0006791366681092977,0.015520760789513588
0.0036578344542619904,0.06705944985151291
0.002281268030134907,0.2566893398761749
0.00891586869352433,0.46996909379959106
0.0029597104167682644,0.047385379672050476
0.0007760374209296483,0.1038450375199318
0.03944889763649684,0.33741962909698486
0.00212814313494067,0.246468186378479
0.008027725897889174,0.4321248531341553
0.0013811294672935355,0.11106463521718979
0.0201421038559002,0.04908581078052521
0.0020940228469464453,0.5027171969413757
0.003184540500576872,0.06767352670431137
0.015665819836036154,0.17905445396900177
0.0004568760011528606,0.019581634551286697
0.0004927281588907625,0.02355455607175827
0.0015503765281310875,0.06664035469293594
0.10488310810881685,0.765854001045227
0.020795540329786144,0.5184237360954285
0.0009756241615154726,0.02400461584329605
0.0004977401209869646,0.014767184853553772
0.0004977757955762705,0.013220122084021568
0.15521261892569765,0.8081807494163513
0.008016432581729759,0.1668427586555481
0.0007632515419692721,0.014027882367372513
0.00694956632499996,0.36101019382476807
0.0005933830878903385,0.06352576613426208
0.0025346088684777605,0.01773400604724884
0.0004320211689552192,0.007393948268145323
0.0005924459668098159,0.034885719418525696
0.0024099271928279516,0.027025533840060234
0.004236740375085127,0.0450446680188179
0.2451749601946243,0.41450008749961853
0.03119996551829314,0.09366883337497711
0.0004997645897310268,0.018248826265335083
0.0017458535043508741,0.25943779945373535
0.0004336492775278144,0.009292740374803543
0.06912357337193273,0.12985321879386902
0.0053287839093730995,0.0650140792131424
0.0004923415710518411,0.021509164944291115
0.0004923267667122172,0.021830745041370392
0.005189530099205915,0.1809854805469513
0.016661102193591123,0.20626632869243622
0.0004926961794429578,0.0161562692373991
0.0004983242597775151,0.020510509610176086
0.0006892498675838131,0.013186505064368248
0.00152766265174463,0.12389498203992844
0.0026201104791985725,0.026112861931324005
0.002802390762078112,0.008174519054591656
0.0004977564292872731,0.012404312379658222
0.0005141330731731009,0.020947540178894997
0.001114672577042412,0.034376129508018494
0.022236934006811815,0.2517363131046295
0.05373253717847402,0.3147118091583252
0.0004936934592826678,0.014408539049327374
0.0026735872639844812,0.12503771483898163
0.0005933745567653386,0.04893047735095024
0.002603428327896778,0.7126052379608154
0.0004977421049799036,0.009453626349568367
0.00043364906478067625,0.00868371594697237
0.0014912129965731534,0.30897921323776245
0.002409230157187419,0.026011642068624496
0.0018099112360499057,0.16766230762004852
0.0014016394634700172,0.01762533187866211
0.0027006130457100375,0.02978074550628662
0.0005924681264652494,0.0334424190223217
0.0014912056829337512,0.3155456483364105
0.006254533124209953,0.32687222957611084
0.00044223369247989005,0.0085599971935153
0.0004992788453757961,0.016610966995358467
0.0014256874036184994,0.017759740352630615
0.0004336510475395044,0.009292740374803543
0.0014929084691524294,0.18175768852233887
0.0004336369663244154,0.025294695049524307
0.006970351028555091,0.09009180217981339
0.00336097192147559,0.04846365749835968
0.23586946380557441,0.5847982168197632
0.0007688749061166351,0.020268524065613747
0.04310718385377742,0.09638921171426773
0.0012054175954846539,0.3348536789417267
0.006128776303758103,0.18267489969730377
0.0007106527383621852,0.01325936894863844
0.00043202605866046897,0.00533380638808012
0.0027336267301110995,0.7655210494995117
0.0016820450449409282,0.4844282269477844
0.003360960469154031,0.061310797929763794
0.0006877856468531493,0.09551627933979034
0.000768878911072497,0.020427828654646873
0.000498312066972589,0.009999026544392109
0.0004992774580756115,0.013971223495900631
0.024334662645724505,0.2602827250957489
0.0006338095136231587,0.05667795240879059
0.0004983141800873768,0.015994206070899963
